sites,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
ELPA_HOUS_out,0.646060174,0.663341944,0.652990797,0.626562206,0.602002583,0.585756545,0.574164238,0.562760048,0.549310002,0.533290376,0.514980429,0.49492247,0.473647428,0.451538532,0.42878308,0.405385815,0.381216664,0.356067749,0.329702725,0.301891542,0.272430134,0.241148244,0.207909385,0.172606312
DENV_LSVN_out,0.425970513,0.441978241,0.447254173,0.44542177,0.438057535,0.428317321,0.417941,0.407271045,0.396098904,0.384211833,0.371588518,0.358391344,0.344880897,0.331327532,0.31795253,0.304904535,0.292262442,0.280052344,0.268267911,0.256888165,0.245889779,0.23525393,0.224968922,0.215029967
CERN-513_WASH_in,0.653451525,0.675933187,0.689950778,0.683135233,0.66018798,0.624763981,0.584369495,0.544617959,0.507121541,0.470966218,0.434638916,0.39706383,0.357828941,0.317023346,0.274986928,0.232109425,0.188714939,0.145020479,0.101142288,0.057124169,0.012970413,-0.031327045,-0.075770529,-0.120347047
SLAC_SUNN_in,-3.518126298,-5.295034458,-7.864078358,-10.66545964,-13.63963483,-15.97408008,-17.09919363,-17.06288583,-16.26115817,-15.11499252,-13.92108475,-12.83912961,-11.93241159,-11.21157957,-10.66472263,-10.27352365,-10.02021764,-9.889734787,-9.869811199,-9.950464765,-10.12342736,-10.3816983,-10.71923432,-11.1307654
FNAL_STAR_in,0.07584195,0.083359541,0.094047704,0.099934062,0.102815308,0.103401261,0.102171767,0.09970719,0.096650828,0.093544996,0.09072119,0.088300429,0.086260299,0.084510965,0.082950111,0.081491867,0.080076486,0.078669422,0.077255837,0.075834336,0.07441151,0.072997853,0.07160505,0.070244382
CHIC_ECHI_out,0.373669886,0.367944628,0.383302511,0.353755775,0.294131851,0.219402075,0.141537596,0.066388802,-0.005416528,-0.075467402,-0.145301159,-0.215547375,-0.285988442,-0.35594999,-0.424678888,-0.491579425,-0.556302085,-0.618729932,-0.678915123,-0.737005173,-0.793182025,-0.847621195,-0.900471009,-0.951846096
SACR_SNLL_out,0.356889078,0.380344385,0.318965405,0.219803838,0.15841864,0.144601417,0.15909801,0.181324337,0.198784372,0.206411008,0.203553251,0.191628487,0.172658892,0.148420382,0.120058575,0.0880546,0.052388718,0.012760552,-0.031223547,-0.079928496,-0.13363145,-0.192508691,-0.256648108,-0.326072347
AOFA_WASH_out,0.525891835,0.557281878,0.590379034,0.560949126,0.484627406,0.369064818,0.241665201,0.123337179,0.017052253,-0.083647741,-0.185011352,-0.289323757,-0.395286692,-0.499775501,-0.599461102,-0.69178442,-0.775289517,-0.849527414,-0.914765216,-0.971671618,-1.021067013,-1.063763221,-1.100481942,-1.131828272
HOUS_KANS_out,0.414926141,0.436961478,0.443509275,0.445324346,0.444522281,0.4420254,0.438541244,0.434335992,0.429367075,0.423523947,0.416766443,0.409157198,0.400839373,0.391998192,0.382825629,0.373495155,0.364148291,0.354891055,0.345797445,0.336916309,0.32827923,0.31990733,0.311816136,0.304018768
NASH_WASH_out,0.507446394,0.542237431,0.549822491,0.554363812,0.557469859,0.558244709,0.557838944,0.557002993,0.555157516,0.551246092,0.544549371,0.534895193,0.522491698,0.50768435,0.490785536,0.47200108,0.4514258,0.429072615,0.404909971,0.37889446,0.350993685,0.321199222,0.289531348,0.256038415
BOST_NEWY_in,-0.103011134,-0.037193945,-0.039224832,-0.086544922,-0.114646256,-0.115151242,-0.101704818,-0.085805307,-0.072064293,-0.061486918,-0.054003839,-0.049267531,-0.046847606,-0.046348857,-0.047491209,-0.050130254,-0.054236694,-0.059861753,-0.067104797,-0.076088564,-0.086941179,-0.099785352,-0.114732558,-0.13188077
ATLA_WASH_out,0.389095784,0.36715246,0.383432338,0.387195252,0.381064127,0.370635944,0.361463343,0.357023928,0.357634468,0.361520289,0.366362216,0.370214789,0.37173778,0.370071656,0.364635374,0.354973771,0.34067764,0.321357071,0.296642291,0.266192695,0.229705842,0.186922485,0.137628781,0.081657044
DENV_PNWG_out,0.299349495,0.166947856,-0.057171707,-0.241017578,-0.379816245,-0.500552609,-0.618210451,-0.735675731,-0.850621025,-0.960137983,-1.062613644,-1.15790969,-1.246847085,-1.330606768,-1.410303729,-1.48677437,-1.560527552,-1.631791561,-1.700600441,-1.766883195,-1.830537214,-1.891478022,-1.949667349,-2.005122466
NASH_WASH_in,-0.100024357,-0.344388078,-0.903564027,-1.258873471,-1.449691514,-1.5990221,-1.752345732,-1.904286363,-2.036728268,-2.137177024,-2.202867815,-2.238274125,-2.251121885,-2.249307862,-2.23927076,-2.225504245,-2.210720568,-2.196275491,-2.182625464,-2.169711875,-2.157241222,-2.144865713,-2.132285458,-2.119294122
ELPA_SUNN_in,0.479777555,0.392011846,0.20775963,0.02374525,-0.135885951,-0.287328872,-0.441389732,-0.597414325,-0.749414383,-0.891506951,-1.020374022,-1.135462509,-1.238123748,-1.33057886,-1.415137294,-1.493761529,-1.567912883,-1.63856963,-1.706326489,-1.771514082,-1.834305775,-1.89479817,-1.953064507,-2.009184087
BOST_STAR_in,0.253669997,0.216087951,0.101817695,0.008417479,-0.063226239,-0.134969383,-0.216360728,-0.30522741,-0.394588079,-0.47775272,-0.550730398,-0.612501565,-0.664169262,-0.70787516,-0.74595629,-0.78046106,-0.812960362,-0.844540681,-0.875885097,-0.90737945,-0.939211595,-0.971450811,-1.004104277,-1.037153872
CHIC_NASH_out,0.380151657,0.194959726,-0.140420282,-0.408887324,-0.610436574,-0.784831524,-0.95142642,-1.112285144,-1.264536313,-1.406909173,-1.541012418,-1.670246884,-1.798353914,-1.928434519,-2.0625494,-2.201724952,-2.346163055,-2.495509118,-2.649101072,-2.806165373,-2.965952708,-3.127818962,-3.291262201,-3.455929475
DENV_KANS_out,0.280926421,0.315289352,0.261428993,0.170571779,0.07863992,0.009029643,-0.033598492,-0.055355524,-0.064721388,-0.068457474,-0.070719717,-0.073528357,-0.077523505,-0.08259841,-0.088329545,-0.094232628,-0.099895047,-0.105028071,-0.109470988,-0.113170207,-0.116148513,-0.118474367,-0.120236223,-0.121524062
AOFA_WASH_in,-0.196046637,-0.437604438,-0.727294522,-0.991458458,-1.200301983,-1.363418242,-1.498325806,-1.61934569,-1.736324003,-1.855534677,-1.980459952,-2.112362433,-2.250866171,-2.394577704,-2.541662476,-2.690292158,-2.838928011,-2.986450765,-3.13217361,-3.275783071,-3.4172471,-3.556718417,-3.694451029,-3.830736173
NERSC_SUNN_in,-0.01194532,-0.02572926,-0.079451102,-0.148108617,-0.208798074,-0.253782619,-0.285747854,-0.310101272,-0.331265466,-0.351963494,-0.373576443,-0.396630875,-0.421160162,-0.446935259,-0.47360991,-0.500813516,-0.528210186,-0.55553154,-0.582589349,-0.60927264,-0.635534828,-0.661376095,-0.686825344,-0.711924359
DENV_SACR_out,0.169308705,0.184037018,0.079837734,-0.003988137,-0.070386427,-0.12191295,-0.156521314,-0.173204558,-0.173780566,-0.162051166,-0.142354935,-0.11852128,-0.093415603,-0.068911309,-0.046073259,-0.025397233,-0.007024003,0.009100289,0.023118562,0.035200316,0.045509146,0.054188752,0.061359435,0.067119773
ATLA_WASH_in,-0.093661349,-0.646194882,-0.72660097,-0.659097497,-0.58227489,-0.529921426,-0.501057655,-0.487477858,-0.482233934,-0.4812864,-0.482948971,-0.486892836,-0.493350324,-0.502649964,-0.515015135,-0.530519414,-0.549113812,-0.570675034,-0.595050006,-0.622087721,-0.65165774,-0.68365841,-0.718017617,-0.754690011
