#15#c_ip:1,c_port:2,c_pkts_all:3,c_rst_cnt:4,c_ack_cnt:5,c_ack_cnt_p:6,c_bytes_uniq:7,c_pkts_data:8,c_bytes_all:9,c_pkts_retx:10,c_bytes_retx:11,c_pkts_ooo:12,c_syn_cnt:13,c_fin_cnt:14,s_ip:15,s_port:16,s_pkts_all:17,s_rst_cnt:18,s_ack_cnt:19,s_ack_cnt_p:20,s_bytes_uniq:21,s_pkts_data:22,s_bytes_all:23,s_pkts_retx:24,s_bytes_retx:25,s_pkts_ooo:26,s_syn_cnt:27,s_fin_cnt:28,first:29,last:30,durat:31,c_first:32,s_first:33,c_last:34,s_last:35,c_first_ack:36,s_first_ack:37,c_isint:38,s_isint:39,c_iscrypto:40,s_iscrypto:41,con_t:42,p2p_t:43,http_t:44,c_rtt_avg:45,c_rtt_min:46,c_rtt_max:47,c_rtt_std:48,c_rtt_cnt:49,c_ttl_min:50,c_ttl_max:51,s_rtt_avg:52,s_rtt_min:53,s_rtt_max:54,s_rtt_std:55,s_rtt_cnt:56,s_ttl_min:57,s_ttl_max:58,p2p_st:59,ed2k_data:60,ed2k_sig:61,ed2k_c2s:62,ed2k_c2c:63,ed2k_chat:64,c_f1323_opt:65,c_tm_opt:66,c_win_scl:67,c_sack_opt:68,c_sack_cnt:69,c_mss:70,c_mss_max:71,c_mss_min:72,c_win_max:73,c_win_min:74,c_win_0:75,c_cwin_max:76,c_cwin_min:77,c_cwin_ini:78,c_pkts_rto:79,c_pkts_fs:80,c_pkts_reor:81,c_pkts_dup:82,c_pkts_unk:83,c_pkts_fc:84,c_pkts_unrto:85,c_pkts_unfs:86,c_syn_retx:87,s_f1323_opt:88,s_tm_opt:89,s_win_scl:90,s_sack_opt:91,s_sack_cnt:92,s_mss:93,s_mss_max:94,s_mss_min:95,s_win_max:96,s_win_min:97,s_win_0:98,s_cwin_max:99,s_cwin_min:100,s_cwin_ini:101,s_pkts_rto:102,s_pkts_fs:103,s_pkts_reor:104,s_pkts_dup:105,s_pkts_unk:106,s_pkts_fc:107,s_pkts_unrto:108,s_pkts_unfs:109,s_syn_retx:110,http_req_cnt:111,http_res_cnt:112,http_res:113,c_pkts_push:114,s_pkts_push:115,c_tls_SNI:116,s_tls_SCN:117,c_npnalpn:118,s_npnalpn:119,c_tls_sesid:120,c_last_handshakeT:121,s_last_handshakeT:122,c_appdataT:123,s_appdataT:124,c_appdataB:125,s_appdataB:126,fqdn:127,dns_rslv:128,req_tm:129,res_tm:130,DeclaredThroughput,Actualthroughput
67.32.92.125,52342,11,0,10,6,1008,3,1008,0,0,0,1,1,37.252.162.106,443,11,1,10,1,4863,7,4864,1,1,0,1,1,1.44889E+12,1.44889E+12,209783.026,36.946,73.369,836.771,873.715,36.445,72.857,1,0,1,0,8192,0,0,36.434339,35.911,36.941,0.420632,4,126,126,42.435951,0.001,211.188,94.335115,5,47,47,0,0,0,0,0,0,1,0,2,1,1,1460,549,133,65700,8192,0,549,133,133,0,0,0,0,0,0,0,0,0,1,0,9,1,0,8860,1460,1,30208,26580,0,2470,59,2470,0,0,0,0,1,0,0,0,0,0,0,---,3,5,secure.adnxs.com,*.adnxs.com,0,0,0,73.871,344.972,836.771,873.712,460,2530,secure.adnxs.com,234.122.1.21,1.44889E+12,1.44889E+12,0.118892288,3.84397E-05
67.32.97.79,51837,12,0,11,4,4129,6,4129,0,0,0,1,1,54.213.189.138,443,11,0,11,3,3410,6,3410,0,0,0,1,1,1.44889E+12,1.44889E+12,116308.317,185.726,364.443,116130.04,116308.316,184.232,362.949,1,0,1,0,8192,0,0,181.655119,177.207,197.695,7.428501,7,126,126,66.108678,0.001,197.228,93.110641,5,37,37,0,0,0,0,0,0,0,0,0,1,0,1460,1460,31,64240,8192,0,3046,31,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8961,1460,31,23360,15544,0,2953,31,2953,0,0,0,0,0,0,0,0,0,0,0,---,4,4,incoming.telemetry.mozilla.org,*.telemetry.mozilla.org,97,0,0,375.947,555.689,510.253,886.169,331,3212,pipeline-tee-p-elb-e8lk38w99f7n-539691131.us-west-2.elb.amazonaws.com,234.122.1.24,1.44889E+12,1.44889E+12,0.123260578,0.000284004
67.32.92.125,52337,9,0,8,6,579,1,579,0,0,0,1,1,37.252.162.142,80,12,1,11,1,10430,8,10430,0,0,0,1,1,1.44889E+12,1.44889E+12,209838.946,305.532,346.47,305.532,346.992,36.447,345.488,1,0,1,0,1,0,1,38.19909,36.446,39.956,0,2,126,126,33.529108,0.001,199.683,81.398542,6,47,47,0,0,0,0,0,0,1,0,2,1,0,1460,579,579,65700,8192,0,579,579,579,0,0,0,0,0,0,0,0,0,1,0,9,1,0,8860,1460,210,28160,26580,0,10430,1460,10430,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,m.adnxs.com,234.122.1.21,1.44889E+12,1.44889E+12,0.11592752,2.20741E-05
67.32.92.125,52338,8,0,7,4,443,2,443,0,0,0,1,1,154.57.158.50,443,7,0,7,1,3685,4,3685,0,0,0,1,1,1.44889E+12,1.44889E+12,209828.497,46.455,87.86,89.868,134.316,46.455,87.86,1,0,1,0,8192,0,0,41.818205,36.962,46.454,3.90089,4,126,126,56.543086,0.001,225.157,112.408589,4,239,239,0,0,0,0,0,0,1,0,0,1,0,1460,310,133,64240,8192,0,310,133,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,1460,43,35422,8190,0,3642,43,3642,0,0,0,0,0,0,0,0,0,0,0,---,2,4,2a86.v.fwmrm.net,*.v.fwmrm.net,0,0,0,89.868,134.316,0,0,0,0,2a86.v.fwmrm.net,234.122.1.21,1.44889E+12,1.44889E+12,0.053386145,1.689E-05
103.18.171.137,50126,129,1,128,1,160194,126,177716,14,17522,2,1,1,67.32.182.65,25,115,0,115,109,551,4,551,0,0,0,1,1,1.44889E+12,1.44889E+12,35611.914,4937.762,3729.063,35597.399,33887.433,845.28,3729.063,0,1,0,1,1024,0,0,2.144622,0.001,39.445,7.863399,35,115,115,1263.225735,843.284,1724.481,314.965899,5,63,63,0,0,0,0,0,0,1,0,0,1,0,1460,1460,1,64240,8192,0,62780,47,47,0,2,0,0,6,0,8,0,0,0,0,0,0,0,1460,269,69,64240,14600,0,269,69,69,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,12.73266574,0.039922819
67.32.57.20,59075,5,1,4,1,272,2,272,0,0,0,1,0,74.125.232.133,80,7,0,7,2,3110,3,3110,0,0,0,1,1,1.44889E+12,1.44889E+12,31.448,3.494,29.958,6.992,30.431,3.494,6.478,1,0,1,0,1,0,1,2.81424,2.459,3,0.307832,3,125,125,0.99195,0.494,1.49,0,2,56,56,0,0,0,0,0,0,1,0,8,1,0,1460,194,78,65536,8192,0,194,78,194,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1430,1430,250,44032,42900,0,3110,1430,3110,0,0,0,0,0,0,0,0,0,1,1,503,2,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.517333333,0.069193589
67.32.124.223,33206,20,0,19,12,4073,6,4073,0,0,0,1,1,54.239.34.168,443,18,0,18,11,3482,5,3482,0,0,0,1,1,1.44889E+12,1.44889E+12,302878.818,50.426,98.844,1448.848,1503.28,50.426,98.844,1,0,1,0,8192,0,0,49.989857,41.937,56.399,4.558653,7,62,62,5.427637,0.001,37.45,14.121741,7,230,230,0,0,0,0,0,0,1,1,7,1,0,1460,1460,237,40960,29200,0,1890,237,237,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1460,1460,51,4155904,8190,0,2797,51,2797,0,0,0,0,0,0,0,0,0,0,0,---,5,5,fls-eu.amazon.com,fls-eu.amazon.com,225,0,1,99.354,154.264,154.773,213.685,556,2849,fls-eu.amazon.it,234.122.1.21,1.44889E+12,1.44889E+12,0.26808986,0.000107581
78.235.219.52,50893,13,0,12,6,174,5,174,0,0,0,1,1,67.32.78.198,40025,9,0,9,2,151,5,151,0,0,0,1,1,1.44889E+12,1.44889E+12,12465.249,99.357,99.843,2454.412,2454.909,98.844,99.843,0,1,0,1,0,0,0,54.061799,0.001,207.198,92.455535,7,49,49,138.149741,98.841,170.718,30.595713,7,126,126,0,0,0,0,0,0,1,1,8,1,0,1460,80,8,87808,65535,0,80,8,80,0,0,0,0,0,0,0,0,0,1,1,8,1,0,1460,61,4,66560,8192,0,61,4,61,0,0,0,0,0,0,0,0,0,0,0,---,5,5,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.003088833,0.00011167
67.32.111.154,61098,9,0,8,4,1584,3,1584,0,0,0,1,1,130.186.28.118,443,10,0,10,3,5084,5,5084,0,0,0,1,1,1.44889E+12,1.44889E+12,20792.574,26.981,48.463,85.875,752.915,25.476,48.463,1,0,1,0,8192,0,0,63.809724,20.469,217.694,86.199886,5,126,126,39.534209,0.465,195.699,87.298332,5,247,247,0,0,0,0,0,0,0,0,0,1,0,1460,1074,192,64240,8192,0,1074,192,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1460,1460,51,32768,31744,0,4196,51,4196,0,0,0,0,0,0,0,0,0,0,0,---,3,3,orcidhub.cineca.it,orcidhub.cineca.it,97,0,0,50.939,85.387,85.875,752.915,511,4248,orcid-prod-1.cineca.it,234.122.1.24,1.44889E+12,1.44889E+12,0.039468244,0.000609448
67.32.49.120,54933,4922,0,4921,3,6667747,4917,6667747,0,0,6,1,1,216.58.212.111,443,2537,0,2537,2530,4444,5,4444,0,0,0,1,1,1.44889E+12,1.44889E+12,2183.802,14.975,33.45,2109.4,2176.812,14.465,32.452,1,0,1,0,8192,0,0,5.840867,1.962,22.463,3.845528,675,126,126,1.499642,0,4.493,1.732483,6,56,56,0,0,0,0,0,0,1,0,2,1,0,1460,1430,150,65780,8192,0,32874,150,211,0,0,6,0,0,0,0,0,0,1,0,7,1,11,1430,1430,270,1527168,42900,0,3689,270,3689,0,0,0,0,0,0,0,0,0,0,0,---,468,3,upload.drive.google.com,*.mail.google.com,0,0,0,37.943,56.414,57.404,0,362,0,upload.drive.google.com,234.122.1.21,1.44889E+12,1.44889E+12,11.70778614,24.42619615
157.55.39.79,46095,8,0,7,5,269,1,269,0,0,0,1,1,67.32.79.144,80,8,0,8,1,6555,5,6555,0,0,0,1,1,1.44889E+12,1.44889E+12,2182.805,184.229,230.663,184.229,414.897,183.734,188.227,0,1,0,1,1,0,1,3.984867,3.484,4.473,0.494628,3,103,103,185.735885,169.248,228.19,24.194729,5,61,61,0,0,0,0,0,0,0,0,0,1,0,1420,269,269,64240,8192,0,269,269,269,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1460,1420,875,6432,5840,0,4260,1420,4260,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.481108875,0.000985887
67.32.57.20,59076,5,1,4,1,452,2,452,0,0,0,1,0,74.125.232.133,80,7,0,7,2,3112,3,3112,0,0,0,1,1,1.44889E+12,1.44889E+12,30.986,4.505,29.987,9.519,30.49,4.03,9.001,1,0,1,0,1,0,1,4.653845,3.494,5.972,1.246533,3,125,125,0.767462,0.536,0.999,0,2,56,56,0,0,0,0,0,0,1,0,8,1,0,1460,232,220,65536,8192,0,232,220,220,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1430,1430,252,45056,42900,0,3112,1430,3112,0,0,0,0,0,0,0,0,0,1,1,503,2,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.310783657,0.116697864
67.32.92.100,55067,29,0,28,20,1157,7,1157,0,0,0,1,1,173.194.112.31,443,101,1,100,3,127200,95,127200,0,0,0,1,1,1.44889E+12,1.44889E+12,59172.431,15.462,32.477,59160.43,59158.921,12.995,32.477,1,0,1,0,8192,0,0,19.90943,11.984,54.924,15.604009,7,126,126,5.584037,0.494,48.441,13.58831,12,54,54,0,0,0,0,0,0,0,0,0,1,0,1460,517,38,64350,2860,2,517,38,517,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1430,1430,38,45024,42900,0,32890,38,152,0,0,0,0,0,0,0,0,0,0,0,---,7,19,www.gstatic.com,-,97,0,1,38.96,32.477,51.944,50.944,569,153,-,-,0,0,0.075304057,0.000156424
67.32.108.182,60025,7,0,6,4,219,1,219,0,0,0,1,1,216.58.210.174,443,8,0,8,2,4441,4,4441,0,0,0,1,1,1.44889E+12,1.44889E+12,10100.725,1096.87,1126.854,1096.87,1126.854,24.95,1126.358,1,0,1,0,8192,0,0,25.80514,22.981,29.488,3.337079,3,126,126,0.612985,0.001,1.472,0.617263,4,54,54,0,0,0,0,0,0,0,0,0,1,0,1460,219,219,64350,8192,0,219,219,219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1430,1430,345,43952,42900,0,4441,1430,4441,0,0,0,0,0,0,0,0,0,0,0,---,1,2,www.youtube.com,*.google.com,225,64,0,1096.87,1126.854,0,0,0,0,-,-,0,0,0.059413999,0.000173453
67.32.108.147,58428,21,0,20,8,339,11,339,0,0,0,1,1,40.127.198.157,50007,19,0,19,8,162,9,162,0,0,0,1,1,1.44889E+12,1.44889E+12,61509.5,112.323,221.177,52902.569,46137.469,111.326,217.668,1,0,1,0,0,0,0,119.43862,102.347,155.742,17.964618,13,126,126,26.854831,0.001,63.906,28.071129,10,47,47,0,0,0,0,0,0,1,0,8,1,0,1460,87,8,66048,8192,0,87,8,87,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,63,3,29696,29200,0,63,3,60,0,0,0,0,0,0,0,0,0,0,0,---,11,9,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.004468929,4.40908E-05
151.80.176.76,62297,44,1,43,28,1771,14,1771,0,0,0,1,0,67.32.113.124,3389,87,0,87,4,94598,82,94598,0,0,0,1,0,1.44889E+12,1.44889E+12,894.189,112.336,112.828,893.657,851.755,35.912,112.828,0,1,0,1,0,0,0,0.300097,0.001,0.526,0.25723,10,117,117,28.703324,23.481,44.909,6.429949,22,126,126,0,0,0,0,0,0,1,0,8,1,0,1460,445,8,131328,8192,0,646,11,31,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1460,1460,11,131328,8192,0,32152,11,11,0,0,0,0,0,0,0,0,0,0,0,---,14,31,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,9.825095057,0.015844525
67.32.122.25,55915,9,0,8,3,957,4,960,3,3,0,1,1,185.54.150.17,80,8,0,8,5,603,1,603,0,0,0,1,1,1.44889E+12,1.44889E+12,30783.49,32.45,61.907,30116.941,61.907,30.454,61.408,1,0,1,0,1,0,1,26.79244,21.468,29.954,4.638684,3,126,126,66.90177,0.5,199.709,115.012504,3,245,245,0,0,0,0,0,0,1,0,0,1,0,1460,957,1,64240,8192,0,957,957,957,0,0,0,0,0,0,3,0,0,0,0,0,1,0,1460,603,603,5337,4380,0,603,603,603,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,lastampa01.webtrekk.net,234.122.1.24,1.44889E+12,1.44889E+12,0.255591908,0.000249484
67.32.116.151,38579,6,0,5,3,43,1,43,0,0,0,1,1,192.33.14.30,53,4,0,4,1,767,1,767,0,0,0,1,1,1.44889E+12,1.44889E+12,36.921,14.474,24.961,14.474,24.961,14.474,24.426,1,0,1,0,0,0,0,11.803273,9.952,13.977,2.031689,3,63,63,0.166994,0.002,0.497,0.285788,3,55,55,0,0,0,0,0,0,1,1,4,1,0,1460,43,43,16144,14600,0,43,43,43,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,767,767,14592,14480,0,767,767,767,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,b.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.024611862,0.009317191
67.32.49.50,51322,234,0,233,206,2477,26,2477,0,0,0,1,1,66.102.1.108,993,799,0,799,24,981313,773,981313,0,0,0,1,1,1.44889E+12,1.44889E+12,8774.184,21.978,43.93,8576.944,8570.953,21.483,43.46,1,0,1,0,8192,0,0,35.184374,17.446,207.195,36.419001,28,125,125,1.93123,0.002,5.992,1.169971,134,43,43,0,0,0,0,0,0,1,0,2,1,0,1460,213,37,261688,8192,0,213,37,154,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1430,1430,36,49408,42900,0,50137,53,155,0,0,0,0,0,0,0,0,0,0,0,---,26,480,imap.gmail.com,-,0,0,1,45.439,43.93,102.355,101.36,214,156,imap.gmail.com,234.122.1.21,1.44888E+12,1.44888E+12,0.008224137,0.002258444
151.80.176.76,62299,51,1,50,35,1789,14,1789,0,0,0,1,0,67.32.113.121,3389,87,0,87,4,94612,82,94612,0,0,0,1,0,1.44889E+12,1.44889E+12,904.662,126.834,127.3,904.662,862.759,36.932,127.3,0,1,0,1,0,0,0,0.295697,0.001,0.999,0.345988,10,118,118,30.574882,23.938,42.968,6.674203,26,126,126,0,0,0,0,0,0,1,0,8,1,0,1460,445,8,131328,8192,0,664,11,31,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1460,1460,11,131328,8192,0,32152,11,11,0,0,0,0,0,0,0,0,0,0,0,---,14,30,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,5.317317317,0.015820273
67.32.115.74,58467,6,0,5,3,500,1,500,0,0,0,1,1,138.108.96.100,80,8,0,8,2,4000,4,4000,0,0,0,1,1,1.44889E+12,1.44889E+12,197.247,104.883,136.81,104.883,137.33,33.452,134.803,1,0,1,0,1,0,1,30.608313,29.456,32.452,1.612572,3,126,126,0.507316,0.001,1,0.49964,3,244,244,0,0,0,0,0,0,0,0,0,1,0,1460,500,500,64240,8192,0,500,500,500,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1460,1460,244,4880,4380,0,4000,1460,4000,0,0,0,0,0,0,0,0,0,1,1,200,1,3,-,-,0,0,0,0,0,0,0,0,0,secure-gl.imrworldwide.com,234.122.1.21,1.44889E+12,1.44889E+12,0.123258967,0.020279142
67.32.99.207,48547,11,0,10,6,960,3,960,0,0,0,1,1,149.154.167.197,443,10,0,10,2,5718,6,5718,0,0,0,1,1,1.44889E+12,1.44889E+12,20147.05,54.918,77.396,101.849,20122.565,18.49,75.425,1,0,1,0,8192,0,0,26.278674,17.496,56.452,16.902759,5,61,61,1.258859,0.001,6.979,2.333013,8,48,48,0,0,0,0,0,0,1,1,7,1,0,1460,517,126,46592,29200,0,517,126,517,0,0,0,0,0,0,0,0,0,1,1,10,1,0,1460,1448,258,17408,14480,0,5191,258,5191,0,0,0,0,0,0,0,0,0,0,0,---,3,3,api.telegram.org,api.telegram.org,0,0,0,82.408,100.86,101.849,20122.565,644,5450,api.telegram.org,208.67.222.222,1.44889E+12,1.44889E+12,0.073265783,0.000381197
67.32.51.60,11741,6,0,5,3,105,1,105,0,0,0,1,1,172.230.6.163,80,4,0,4,1,1002,1,1002,0,0,0,1,1,1.44889E+12,1.44889E+12,10385.839,133.84,257.655,133.84,257.655,124.354,257.123,1,0,1,0,1,0,1,124.631512,123.283,126.805,1.897717,3,126,126,69.081364,0.513,206.203,118.748827,3,54,54,0,0,0,0,0,0,1,0,8,1,0,1460,105,105,66816,8192,0,105,105,105,0,0,0,0,0,0,0,0,0,1,0,5,1,0,1424,1002,1002,28480,28480,0,1002,1002,1002,0,0,0,0,0,0,0,0,0,1,1,200,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.006624344,8.08794E-05
67.32.116.212,60671,9,0,8,4,37,2,74,2,38,0,1,2,192.58.128.30,53,7,0,7,2,646,2,1292,2,647,0,1,2,1.44889E+12,1.44889E+12,37.935,12.481,25.94,12.483,25.94,12.481,25.426,0,1,1,0,0,0,0,12.479752,12.481,12.481,0,1,63,64,0,0,0,0,3,55,56,0,0,0,0,0,0,1,1,7,1,0,1460,37,37,16000,14600,0,37,37,37,0,0,0,2,0,0,0,0,0,1,1,7,1,0,1460,646,646,14592,14480,0,646,646,646,0,0,0,1,1,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.023716048,0.015605641
67.32.108.182,60028,4,0,3,2,0,0,0,0,0,0,1,1,216.58.210.174,443,3,0,3,1,0,0,0,0,0,0,1,1,1.44889E+12,1.44889E+12,10078.746,0,0,0,0,25.479,10053.273,1,0,1,0,0,0,0,24.699265,24.462,24.939,0,2,126,126,0.508975,0.001,1.017,0,2,54,54,0,0,0,0,0,0,0,0,0,1,0,1460,0,0,64350,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1430,0,0,42900,42900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,---,0,0,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0,0
67.32.80.95,65291,12,0,11,6,700,4,700,0,0,0,1,1,193.206.135.169,80,11,0,11,1,6064,8,6064,0,0,0,1,1,1.44889E+12,1.44889E+12,60000.715,30.956,52.923,1704.517,1725.008,25.463,52.423,1,0,1,0,1,0,1,20.380494,17.94,24.464,2.360348,6,61,61,0.918818,0.501,1.009,0.20473,6,58,58,0,0,0,0,0,0,1,1,5,1,0,1460,175,175,131744,65535,0,175,175,175,0,0,0,0,0,0,0,0,0,1,1,5,1,0,1460,1448,68,18784,14480,0,1516,1448,1516,0,0,0,0,0,0,0,0,0,4,4,200,4,4,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.057226946,9.33322E-05
67.32.116.212,55373,9,0,8,4,37,2,74,2,38,0,1,2,192.58.128.30,53,7,0,7,2,646,2,1292,2,647,0,1,2,1.44889E+12,1.44889E+12,32.459,10.988,21.44,10.989,21.44,10.988,20.956,0,1,1,0,0,0,0,10.469953,10.471,10.471,0,1,63,64,0.172328,0,0.517,0.29849,3,55,56,0,0,0,0,0,0,1,1,7,1,0,1460,37,37,16000,14600,0,37,37,37,0,0,0,2,0,0,0,0,0,1,1,7,1,0,1460,646,646,14592,14480,0,646,646,646,0,0,0,1,1,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,-,-,0,0,0.028268551,0.018238393
67.32.82.54,54788,11,1,10,4,498,5,498,0,0,0,1,0,31.13.86.4,443,11,0,11,3,3205,6,3205,0,0,0,1,1,1.44889E+12,1.44889E+12,224.191,6.011,9.485,224.191,223.193,5.004,8.507,1,0,1,0,8192,0,0,10.776384,2.472,42.441,17.705876,5,125,125,1.393465,0.998,2.024,0.48226,4,88,88,0,0,0,0,0,0,1,0,8,1,0,1460,195,31,66048,8192,0,227,31,195,0,0,0,0,0,0,0,0,0,1,0,8,1,0,1410,1410,31,16384,14100,0,2814,45,2814,0,0,0,0,0,0,0,0,0,0,0,---,5,5,external.xx.fbcdn.net,*.facebook.com,97,6,0,21.453,24.947,22.487,24.947,358,3073,-,-,0,0,0.042788813,0.017770562
67.32.49.12,54896,28,0,27,13,9337,13,9339,2,2,0,1,1,185.63.147.19,80,27,0,27,14,7644,11,7644,0,0,0,1,1,1.44889E+12,1.44889E+12,125913.783,26.986,128.319,95549.194,5522.943,26.484,49.93,1,0,1,0,1,0,1,24.385889,20.468,37.94,5.096477,13,126,126,42.861055,0.465,51.427,18.806514,13,54,54,0,0,0,0,0,0,1,0,8,1,0,1460,853,1,65536,8192,0,853,844,844,0,0,0,0,0,0,2,0,0,1,0,12,1,2,1460,771,455,65536,64240,0,771,455,745,0,0,0,0,0,0,0,0,0,11,11,200,11,11,-,-,0,0,0,0,0,0,0,0,0,autosuggest.slideshare.net,234.122.1.21,1.44889E+12,1.44889E+12,0.179862941,0.000593358
67.32.116.151,33807,6,0,5,3,42,1,42,0,0,0,1,1,192.33.14.30,53,4,0,4,1,766,1,766,0,0,0,1,1,1.44889E+12,1.44889E+12,34.949,11.961,22.969,11.961,22.969,11.961,22.464,1,0,1,0,0,0,0,10.987634,10.503,11.484,0.490592,3,63,63,0.163328,0.001,0.477,0.271699,3,55,56,0,0,0,0,0,0,1,1,4,1,0,1460,42,42,16144,14600,0,42,42,42,0,0,0,0,0,0,0,0,0,1,1,7,1,0,1460,766,766,14592,14480,0,766,766,766,0,0,0,0,0,0,0,0,0,0,0,---,1,1,-,-,0,0,0,0,0,0,0,0,0,b.gtld-servers.net,192.54.112.31,1.44888E+12,1.44888E+12,0.029258098,0.009614009
67.32.121.86,59957,23,0,22,18,2018,3,2018,0,0,0,1,1,220.181.7.190,80,23,0,23,4,9621,17,9629,8,8,0,1,1,1.44889E+12,1.44889E+12,12708.924,421.384,865.236,1842.309,2277.689,420.888,857.734,1,0,1,0,1,0,1,430.547789,420.887,436.35,5.885171,5,62,62,0.275725,0.001,0.513,0.262925,11,34,38,0,0,0,0,0,0,1,1,7,1,8,1460,887,450,55424,29200,0,887,450,450,0,0,0,0,0,0,0,0,0,1,0,7,1,0,1440,1440,1,29200,15744,0,5312,256,4096,0,0,0,0,8,0,0,0,0,3,3,200,3,5,-,-,0,0,0,0,0,0,0,0,0,hm.baidu.com,234.122.1.21,1.44889E+12,1.44889E+12,0.016262175,0.001270288
67.32.57.81,56761,9,0,8,4,127,3,127,0,0,0,1,1,40.112.79.6,443,7,0,7,1,115,4,115,0,0,0,1,1,1.44889E+12,1.44889E+12,293.596,53.438,107.331,154.774,205.199,53.438,102.376,1,0,1,0,8192,0,0,56.924262,48.938,84.38,15.365563,5,125,125,1.258219,0.496,3.508,1.499883,4,47,47,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,14,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,106,3,106,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,154.774,205.199,0,0,0,0,-,-,0,0,0.006826262,0.003460538
67.32.57.81,56758,9,0,8,4,119,3,119,0,0,0,1,1,40.112.79.6,443,7,0,7,1,135,4,135,0,0,0,1,1,1.44889E+12,1.44889E+12,920.653,58.913,116.802,169.256,223.65,58.913,112.325,1,0,1,0,8192,0,0,60.806584,53.412,84.38,13.295016,5,125,125,0.629484,0.493,1,0.247268,4,47,47,0,0,0,0,0,0,1,0,8,1,0,1460,72,14,66048,8192,0,72,14,72,0,0,0,0,0,0,0,0,0,1,0,9,1,0,1440,79,3,29696,29200,0,126,3,126,0,0,0,0,0,0,0,0,0,0,0,---,3,4,-,-,0,0,1,169.256,223.65,0,0,0,0,-,-,0,0,0.006826262,0.001034049
