Date,bost_amst_in,bost_amst_out,lond_newy_in,lond_newy_out,cern-513_wash_in,cern-513_wash_out
2018-05-11 9:00:00,2137351154,3671168884,2904579459,9171816400,1521938825,4483294132
2018-05-11 10:00:00,2185094131,1951247836,3277652991,6619665793,1461376737,922946806.3
2018-05-11 11:00:00,2674144716,2744944715,8639760933,4115512183,1469350857,1820762466
2018-05-11 12:00:00,2797769590,2326545480,12136617366,5539544391,1798294720,1653225924
2018-05-11 13:00:00,2225954251,2610044289,3862449472,4099454830,1588682268,8935773288
2018-05-11 14:00:00,2510822552,1790252970,3778268435,3933644136,2021802098,10006349852
2018-05-11 15:00:00,2475832388,2503507155,4149648182,8025559716,2096014724,9478363707
2018-05-11 16:00:00,5175862908,2049470957,6726217740,17828543459,1823722770,9960878972
2018-05-11 17:00:00,7103170903,2706149314,7341874042,14714818290,1576696830,5553077225
2018-05-11 18:00:00,3429638236,3301011313,10586377477,7075262031,1770712577,3891902575
2018-05-11 19:00:00,1920605796,3029330103,8106212441,11196833137,1659696708,3396422569
2018-05-11 20:00:00,3204006817,6610741722,10811452131,7705015156,1306122424,13671922955
2018-05-11 21:00:00,2551413209,3058295381,5215797414,10712019276,1447247057,7033620298
2018-05-11 22:00:00,2247998951,2233369070,3672236350,16692857212,1711750041,5090603128
2018-05-11 23:00:00,2541649457,3173512244,4146365596,11350450814,1684588455,4508583234
2018-05-12 0:00:00,2279032164,2196167186,3639257887,8067116712,1966117055,3593584530
2018-05-12 1:00:00,3004299855,2201017356,2599985450,5558569079,2553789148,3359757571
2018-05-12 2:00:00,2343646124,2584440008,3538354925,2000413577,2000888787,5470863817
2018-05-12 3:00:00,1282554838,2860207187,3755437330,9652876248,1522687697,3431023823
2018-05-12 4:00:00,1358675984,2822753719,3651034241,7963348829,1226614148,3305452284
2018-05-12 5:00:00,2567718016,2650200307,4034914810,10975141173,1010942290,5540458360
2018-05-12 6:00:00,2865174526,2579334603,7231922994,10859644661,1465276799,5828121126
2018-05-12 7:00:00,3176258242,2965620644,14590739756,8842975548,1848826013,3585406353
2018-05-12 8:00:00,2267803735,2502556218,17326337008,4929464930,1559376844,3477117048
2018-05-12 9:00:00,2101962443,2325665098,13584551510,8083127255,2428425050,3635977585
2018-05-12 10:00:00,2855899681,2001370701,4452199134,4792152311,510534271.3,4084997316
2018-05-12 11:00:00,2154471726,1997010116,6805422365,4997807057,455825091.9,3381142861
2018-05-12 12:00:00,1282578835,1950128632,4476943508,3967559021,507212170.8,4758287530
2018-05-12 13:00:00,1860495304,2695399065,4887926466,3981391279,1396261096,4383071701
2018-05-12 14:00:00,2573339253,1529503770,4898440589,7817615852,955042790.7,3890493321
2018-05-12 15:00:00,505098809.4,829112869.7,7081531010,9092157692,1191697856,2895922118
2018-05-12 16:00:00,1175891427,828624933.9,4981285306,11438897224,1021925724,3764196194
2018-05-12 17:00:00,1284169663,755359613.4,5659146017,6661566301,937151206,17487866569
2018-05-12 18:00:00,1336815122,1065153842,5445865472,4637151701,927920434.6,4587703826
2018-05-12 19:00:00,1681454468,789138468.4,4636729339,2344483611,783898762.5,4706848407
2018-05-12 20:00:00,1457655233,4862188380,11818704466,7155254344,1337922580,12232796621
2018-05-12 21:00:00,1745269591,6682954131,9340962258,28440610521,1049749518,8142742098
2018-05-12 22:00:00,1002569077,3759515172,6419096791,18568851483,1175363932,9438826115
2018-05-12 23:00:00,1390855738,1905689570,5267095080,14848468555,887380149.3,7101044870
2018-05-13 0:00:00,479273131.4,854999189.8,4728438924,12320615858,927120708.8,7987561286
2018-05-13 1:00:00,902534582.8,1037138242,4823419091,15197656032,955934391.2,6563998251
2018-05-13 2:00:00,1781121045,1041705208,4546977111,17989710674,767656320.6,5019759419
2018-05-13 3:00:00,2161234482,984243278.3,4442021983,11931449386,1310123813,5155396393
2018-05-13 4:00:00,2344477076,1528460977,5463503397,11126623199,652274061.8,5362157476
2018-05-13 5:00:00,2839118181,819202107.3,4946264762,7087026747,651646407.9,4584099028
2018-05-13 6:00:00,1382816865,2088563076,4627729020,6798179408,4271891602,9685180415
2018-05-13 7:00:00,2983840987,1288428520,5395080919,7270506015,4566334043,8657816780
2018-05-13 8:00:00,2502868323,1187403757,4487717326,4655649387,6667297284,9170804802
2018-05-13 9:00:00,1013366254,714846889.2,4583111761,11307040923,3476742970,8268120750
2018-05-13 10:00:00,1467345369,809657831.5,5554126127,9296353939,1412016226,5976217621
2018-05-13 11:00:00,983365978.8,789462194.9,5719207349,2569139243,2032562988,2269843190
2018-05-13 12:00:00,4572619464,2358393756,5316088142,3673977762,2063983544,2229493550
2018-05-13 13:00:00,946446529.3,836482248.2,5130225245,7205444355,1243191866,3442002389
2018-05-13 14:00:00,849264053.9,585896056.7,6034174415,7872307349,1800448838,5499910554
2018-05-13 15:00:00,833265137.7,894484112.8,4133044574,10260675476,1000234635,6067807868
2018-05-13 16:00:00,1241797306,2456613567,4698449059,8120046846,1253930046,7842531454
2018-05-13 17:00:00,918128302,605952914.4,5283616789,6539747138,969963551.3,8460174486
2018-05-13 18:00:00,786595915.4,1474550386,4297072518,8371517587,2106278217,7648178980
2018-05-13 19:00:00,812455933.7,1294790210,8893560802,10272642257,1265936615,8883747822
2018-05-13 20:00:00,912499719.7,2776139555,5702529822,17015327816,8803430023,9559170762
2018-05-13 21:00:00,962885261.5,1342132826,3987278649,8655442214,5744206654,7406782495
2018-05-13 22:00:00,758828727.1,2161319998,4929893112,11471035157,1557098519,7948571246
2018-05-13 23:00:00,832034247.4,894387309,7760702166,2516483500,866545770.8,10387274522
2018-05-14 0:00:00,1015525448,838317113.7,5148910620,4673376393,1149476333,10342481177
2018-05-14 1:00:00,795923978.7,745917647.9,4022416348,10390914732,2736282754,9916072404
2018-05-14 2:00:00,755316916,3718652055,6017051747,18875000192,1970426660,10449660969
2018-05-14 3:00:00,1021326673,1702577204,10770511426,10583733376,1578481518,6804109774
2018-05-14 4:00:00,808249658.1,1626597312,2411506653,7672756753,1810006030,5514927421
2018-05-14 5:00:00,930159421,1996785463,803928919.5,4316852403,1675496854,4296090933
2018-05-14 6:00:00,783922668.6,2595545384,918789672.6,8269593150,6011865746,9038549298
2018-05-14 7:00:00,794547975.8,3518156685,5119188771,15363016006,1721962855,9472663218
2018-05-14 8:00:00,924437575.3,2289467513,1978973706,4902562171,1575501632,10476881324
2018-05-14 9:00:00,1093234941,2389132776,2917998127,12956513671,1859915329,16121969719
2018-05-14 10:00:00,2078133852,2564676892,2213463468,12915883843,785870054.3,15296154263
2018-05-14 11:00:00,1004422435,2762976820,6365670949,9365659780,876274197.9,6476994214
2018-05-14 12:00:00,605989865.5,3564707861,1401517142,3378713631,885008035.5,3217502359
2018-05-14 13:00:00,1516103411,3179782199,1913452361,8377031996,5133476692,7727212567
2018-05-14 14:00:00,8017677729,5633885027,2767770019,15690666906,7665866874,11744972065
2018-05-14 15:00:00,7561619860,4919253118,2712059359,30794253363,8176957417,10203105401
2018-05-14 16:00:00,8404251305,3425620638,4391187558,18483441843,10928296420,7151647377
2018-05-14 17:00:00,7448857910,3166917979,3882432184,18397222225,7558624425,10288791018
2018-05-14 18:00:00,917902370.9,3170372296,5804431923,3946469392,2341172007,6175120806
2018-05-14 19:00:00,580929320.3,4039335530,5136020491,4546073270,2690924785,6982460249
2018-05-14 20:00:00,1921419361,4307554593,5608736436,7844575925,1895322369,4617980595
2018-05-14 21:00:00,263460.1444,89193238.45,4061399447,17161137450,1808702180,3571525518
2018-05-14 22:00:00,48749799.67,36643542.67,3463416397,32775922005,2097239540,2549872001
2018-05-14 23:00:00,21168366.49,38497848.36,4461434656,26171733248,1674597516,2875492442
2018-05-15 0:00:00,92809394.66,140970.4271,1814441774,26757214394,2012700881,3860609293
2018-05-15 1:00:00,160424.1556,62663.68444,1659881274,24910555339,1906188572,5399366809
2018-05-15 2:00:00,210041.3067,36560922.72,4115226485,27909070888,1191644390,4372189579
2018-05-15 3:00:00,93668013.84,40579927.43,6035989925,26938011825,2225950646,5368243372
2018-05-15 4:00:00,162127.0911,60091.96444,3941649332,26730872305,1565588861,4121422157
2018-05-15 5:00:00,13155380.58,65051.22667,7706105723,19226997779,895440288.2,4213906644
2018-05-15 6:00:00,21956349.83,136410.68,5963930484,19603544635,1246649073,16981270474
2018-05-15 7:00:00,18996467.87,123592158.8,15496251635,12748868345,1632525757,17219831757
2018-05-15 8:00:00,53148954.22,38597101.16,10926200760,5451675197,2555087830,17325870071
2018-05-15 9:00:00,6277805.638,36620909.69,9374019092,15875816591,1967307591,11234244671
2018-05-15 10:00:00,155855.5156,48645003.66,9048049539,6873583282,3222259163,5234184161
2018-05-15 11:00:00,97798599.44,2415706.489,8663221589,4487497733,2848570745,3787287897
2018-05-15 12:00:00,92996.55111,72258.49778,11206260322,4886472433,1973811629,5727390327
2018-05-15 13:00:00,38591019.36,38584619.56,17594829716,2898916690,1542435865,2993574991
2018-05-15 14:00:00,14056018.33,2151334.769,9281614767,3656031968,956068207.2,2993074211
2018-05-15 15:00:00,41443531.99,36669044.07,6576396841,6838881462,1857681757,5249751861
2018-05-15 16:00:00,38726621,85309817.76,5625663166,13641565327,1805346613,1905952202
2018-05-15 17:00:00,48763911.23,77028561.21,6496307170,6748061223,1088526295,7471605553
2018-05-15 18:00:00,44778442.43,195712.1289,6198275624,6240802459,2412502248,11074079044
2018-05-15 19:00:00,119271.5311,2245658.636,6417518084,6883353252,1632566290,9974739406
2018-05-15 20:00:00,6533680.34,143975.9511,7071742760,12356719120,2380019877,11888644958
2018-05-15 21:00:00,14005126.8,60202.33333,6903563739,9489139081,1242767853,13505770583
2018-05-15 22:00:00,62262734.65,48721353.47,7750143325,10002805369,2375672945,9656128312
2018-05-15 23:00:00,38722412.88,76965466.64,5743995055,7957741799,3440484005,4773011736
2018-05-16 0:00:00,218592.0768,9689811.236,7895671990,8358206047,2187914699,7368273030
2018-05-16 1:00:00,21605628.26,36611698.83,10853026128,6588733742,1303958716,4207875441
2018-05-16 2:00:00,167258.0978,65443.78222,10374461698,9298023368,1450618715,2391061204
2018-05-16 3:00:00,14270628.05,38493947.24,11879324519,11351986006,688643498.5,11130562693
2018-05-16 4:00:00,38693241.12,91603.84889,7309415054,7940226896,2411729573,12513072684
2018-05-16 5:00:00,19204956.52,37282680.07,5927272692,7512357975,1179037071,14587360802
2018-05-16 6:00:00,65141759.37,124534.7956,5008525032,9064528329,1194968434,19513881533
2018-05-16 7:00:00,87233634.59,48800183.63,6365883203,9573261186,1467248661,15223101366
2018-05-16 8:00:00,6776950.218,38553680.02,5791902716,10545795835,2357521347,16788057479
2018-05-16 9:00:00,48773067.14,141941.6711,9141628889,3436935116,997077855.3,19401434152
2018-05-16 10:00:00,206662.3067,75050010.21,2861034656,3052389779,1210179320,22308992636
2018-05-16 11:00:00,6973064.991,129228.2356,3881975816,3742368095,968922456.7,19536771907
2018-05-16 12:00:00,21155484.5,48697928.31,1761501840,2435097779,964746124.3,8786381410
2018-05-16 13:00:00,97192771.63,36670026.9,2792629181,2547829581,1052564610,3033902996
2018-05-16 14:00:00,29973518.77,38627935.83,6758298373,2732789944,747238177.6,2564291882
2018-05-16 15:00:00,7702535.864,38586793.54,1504282705,8132738574,1118443413,7459610132
2018-05-16 16:00:00,38573256.44,38589708.94,2639121514,15243801734,1643099717,4190204077
2018-05-16 17:00:00,13183967.67,40311617.96,8346520118,5785777924,2376184340,6120464992
2018-05-16 18:00:00,7157035.093,49131966.11,7502010174,6895270288,2834091645,11012919766
2018-05-16 19:00:00,38568489.83,136482.3956,4102575624,10419244518,2289320146,12628511398
2018-05-16 20:00:00,77964372.12,78809465.77,4502758610,7026920473,3556103848,8785082405
2018-05-16 21:00:00,53418837.39,87208655.48,6568708110,4643326536,3245151103,4120009167
2018-05-16 22:00:00,13678996.95,70831.83556,9924964220,15272390339,3478008083,4341217731
2018-05-16 23:00:00,132088.8756,2201741.676,4676794445,21997418272,3796384987,5040397572
2018-05-17 0:00:00,93430.79774,64082.89266,7587497463,7362515328,4850197711,11964234852
2018-05-17 1:00:00,6970602.86,169578.9511,7845641454,9694984720,5735412293,11543311987
2018-05-17 2:00:00,50959466.48,40692027.81,6984762098,9293761256,5918390668,7156643836
2018-05-17 3:00:00,15602436.28,100472.8356,3416781037,10792775913,4087696428,5333243080
2018-05-17 4:00:00,38533811.85,97538.74667,2920842782,5282896657,3862567668,3404329548
2018-05-17 5:00:00,89535.94222,63603.44889,3310091950,4600144186,2059413439,9446302254
2018-05-17 6:00:00,38531627.88,96823.05333,2283170199,23319322873,2744027640,1922297711
2018-05-17 7:00:00,21118766.49,38507902.74,3187415472,7325261980,1506025512,4243134516
2018-05-17 8:00:00,6788797.533,48703819.57,3994215499,3707099441,1251982731,2926868016
2018-05-17 9:00:00,106751907.1,38583438.98,5524849254,4430884985,605893805.8,6866980144
2018-05-17 10:00:00,87092905.83,1043440.56,5263054175,7127792898,584556593.9,13018649515
2018-05-17 11:00:00,25344839.68,87117364.19,6863853148,10556726014,641295304.3,14831263474
2018-05-17 12:00:00,44888888.36,1318946.107,6248941239,9158489421,735473151.8,12991552433
2018-05-17 13:00:00,12715978.92,105729.9244,5578049151,5229347949,1553042555,14281692704
2018-05-17 14:00:00,7533141.436,38648625.39,9261376631,13510408980,1012220533,11304743730
2018-05-17 15:00:00,58474733.62,237074.52,6773857362,4693357669,1097981563,15971367603
2018-05-17 16:00:00,174391.4,122127.4044,3413575656,5244549900,1389323968,18031385629
2018-05-17 17:00:00,190748.8867,102220.6311,3048700194,3255829614,411606812.6,15115850313
2018-05-17 18:00:00,83410098.63,48791828.31,2836363147,4617791167,1391598527,14163651221
2018-05-17 19:00:00,176745.1844,40355799.45,1614863848,16835348026,2498727756,11032147347
2018-05-17 20:00:00,21134943.65,74623.65333,1541637749,8862791101,6944039027,15729650030
2018-05-17 21:00:00,38660730.98,98801.06222,5003456794,2946613119,6651260261,10879995538
2018-05-17 22:00:00,15819074.06,86151.36444,4444890669,2404570567,4125257368,11309064237
2018-05-17 23:00:00,20614263.29,118293.4267,8200877497,11945007652,877208853.2,12537104899
2018-05-18 0:00:00,20877628.77,61974.26441,5812607924,3916705123,1214848661,9843587105
2018-05-18 1:00:00,287081.2844,38487170.78,2890721542,2924133455,2561764924,7422702758
2018-05-18 2:00:00,70289019.46,123727048,1545776338,4020613719,1121231986,7199538134
2018-05-18 3:00:00,15301249.58,747209.3111,5024229915,8574937889,1306128244,6173502039
2018-05-18 4:00:00,38715029.43,98206.72444,5601940479,6497218608,1109811623,4550178171
2018-05-18 5:00:00,92349657.89,210184,4958569280,2465934427,706017254.2,4391099268
2018-05-18 6:00:00,15089002.66,87075803.12,4938783503,10346991803,501161992.9,6284296802
2018-05-18 7:00:00,205927.5178,244648.1022,3854677999,17028202438,489570000,7899933362
2018-05-18 8:00:00,17617417.85,36592994.07,10892068122,1856571538,443067362.4,4501108938
2018-05-18 9:00:00,98769916.6,87402899.74,12500938403,1922455721,555366423.4,5616905845
2018-05-18 10:00:00,296220.58,274285.5644,16898084379,3900561178,2817619861,4553218865
2018-05-18 11:00:00,45004691.13,75232501.28,13251808984,4785852544,971087219.5,4952709277
2018-05-18 12:00:00,219394.1756,36630259.25,7762334649,2147440910,443386189.5,4045241789
2018-05-18 13:00:00,209533.5422,38621067.35,13434949520,7126846889,563090777.7,1992613937
2018-05-18 14:00:00,238189.8733,82080.60444,3467824093,13884067938,447007776.8,2326579980
2018-05-18 15:00:00,77951259.37,215444.2044,4072688142,11650875204,763806052.8,4711720155
2018-05-18 16:00:00,366843.7133,38609659.17,647884987.8,3494114116,715448027.2,5711312165
2018-05-18 17:00:00,44859533.87,40418902.19,566466712.5,3048184328,1498346811,2039460679
2018-05-18 18:00:00,164832576,226488154.1,54010375.48,85450.86556,1985226505,7300007728
2018-05-18 19:00:00,234637394.8,95225422.99,14443.58667,16767.86889,3716612918,15304384961
2018-05-18 20:00:00,69818426.16,91992231.04,14431.63056,16821.44167,14844119502,18157003764
2018-05-18 21:00:00,109545217.7,69063649.77,14377.93833,16817.65056,17539870915,20209037185
2018-05-18 22:00:00,52497013.4,91638026.52,83227.4,53994744.29,19546141170,17188031320
2018-05-18 23:00:00,134130047.3,52920245.49,14432.89778,16833.10556,20259684346,17725015581
2018-05-19 0:00:00,30226550623,36936590666,14470.60226,16597.0678,15059097047,24389928826
2018-05-19 1:00:00,27949462905,36943274636,14463.08222,16622.37611,15998235245,19029510557
2018-05-19 2:00:00,30666281030,23645321775,14445.055,16581.86333,12387986037,17033405604
2018-05-19 3:00:00,30131298077,18209067480,54010165.44,84752.62833,6196444885,29789618068
2018-05-19 4:00:00,29057918668,16051269308,258002256.7,4420267383,2953805656,33112302237
2018-05-19 5:00:00,26333395066,17088647000,639604488.6,22814194170,2979488478,11946451401
